ID,item_cnt_month
176,0.5061033
177,0.15915787
178,0.0
179,0.0
180,0.90500915
181,0.14693269
182,0.15915787
183,0.0
184,0.43064436
185,0.15915787
186,0.013106003
187,0.20536706
188,0.15915787
189,0.15915787
190,0.15915787
191,0.76786935
192,0.50051737
193,0.0
194,0.060880587
195,0.06842469
196,0.3112119
197,0.76062393
198,1.3274261
199,0.15915787
200,0.15915787
201,0.15915787
202,0.0
203,1.7030175
204,0.0
205,0.15915787
206,0.15915787
207,0.11637166
208,1.2024844
209,0.26806775
210,0.10641512
211,0.0
212,0.095840245
213,0.3112119
214,0.0
215,2.1427677
216,0.43554536
217,0.0
218,2.533143
219,1.2872229
220,0.029218808
221,0.15915787
222,0.15915787
223,0.48521903
224,3.9551837
225,0.0
226,0.0
227,0.15915787
228,0.0
229,0.15915787
230,0.15915787
231,0.2551113
232,0.15915787
233,0.45052668
234,0.15915787
235,0.0
236,0.02365461
237,0.21537837
238,0.3112119
239,0.0
240,0.58276105
241,0.0
242,0.15915787
243,0.15915787
244,0.15915787
245,0.059099913
246,1.4827076
247,0.13144287
248,0.58213055
249,0.0
250,0.535895
251,0.008349568
252,0.0
253,0.0
254,0.9167006
255,5.8939466
256,0.15915787
257,0.0
258,0.63695896
259,0.36077628
260,0.14339653
261,0.24245492
262,0.0
263,0.15915787
264,0.0
265,0.15243581
266,0.15915787
267,0.24243441
268,0.09206021
269,0.12545225
270,1.3148329
271,0.0
272,0.103503376
273,0.57851255
274,1.5760803
275,0.15915787
276,0.3112119
277,0.99349236
278,0.28219298
279,0.0
280,0.06058131
281,0.120296896
282,0.0
283,1.5374902
284,0.06058131
285,0.13988295
286,0.15915787
287,0.7814957
288,0.12596104
289,0.3112119
290,0.15915787
291,0.04511325
292,0.18081525
293,0.0
294,0.6649381
295,1.7852886
296,0.0
297,0.0
298,0.15915787
299,0.15915787
300,0.06258315
301,0.0
302,0.31296065
303,0.7738106
304,0.060880587
305,0.11637166
306,0.37404397
307,0.29495546
308,0.116993874
309,0.15915787
310,0.15915787
311,0.0
312,0.72074676
313,0.0
314,0.15915787
315,0.3112119
316,0.08094174
317,2.158293
318,0.018895
319,0.0
320,0.15915787
321,0.15191612
322,0.93229914
323,0.29065403
324,0.16116542
325,0.260399
326,0.3555514
327,0.15915787
328,0.15915787
329,0.0
330,0.15915787
331,0.15915787
332,0.056239456
333,0.0
334,0.757336
335,0.0
336,0.014682293
337,0.6034218
338,0.1915201
339,0.21125147
340,0.0
341,0.5160781
342,0.15915787
343,0.6987225
344,0.026233524
345,0.4991152
346,7.5462084
347,7.9248457
348,0.0
349,0.0
350,0.15915787
351,0.87897205
352,0.15915787
353,0.34480736
354,0.15915787
355,0.15915787
356,0.3112119
357,0.6649381
358,0.6434499
359,0.3112119
360,0.058875427
361,0.8855078
362,0.57851255
363,0.757336
364,0.6831155
365,0.440133
366,0.15915787
367,0.15915787
368,0.15915787
369,0.0
370,0.15915787
371,0.3112119
372,0.57851255
373,0.15915787
374,1.0272084
375,1.3576587
376,0.5491756
377,0.13988295
378,0.1720441
379,0.15915787
380,2.516439
381,0.440133
382,0.400328
383,0.15915787
384,2.3298726
385,0.16400802
386,0.43962285
387,0.15915787
388,0.0
389,0.0
390,0.15915787
391,0.097856075
392,0.5227026
393,0.044506654
394,0.15915787
395,0.15915787
396,1.2875304
397,0.0
398,0.15915787
399,0.22844592
400,0.15915787
401,0.35440722
402,1.5957983
403,2.511928
404,0.34076613
405,0.0
406,0.0
407,0.15538988
408,0.0
409,0.15915787
410,0.15915787
411,0.5918914
412,0.139155
413,0.0
414,0.15915787
415,3.8496902
416,0.15915787
417,0.15915787
418,0.15915787
419,0.15915787
420,0.0
421,1.3133442
422,0.3112119
423,0.86233556
424,0.0
425,0.008409202
426,0.15915787
427,0.15915787
428,0.6268604
429,0.0
430,0.8737445
431,0.46349642
432,0.2020218
433,0.15915787
434,0.0
435,0.4837992
436,0.0
437,0.5128858
438,0.15816161
439,0.6967472
440,0.032497853
441,0.0
442,0.24243441
443,0.0
444,0.0
445,0.20533109
446,0.07521677
447,0.13720933
448,0.3112119
449,0.30859068
450,0.3112119
451,0.13884771
452,0.0
453,0.10255337
454,0.0
455,0.0
456,0.17116863
457,0.15915787
458,0.0
459,0.41481683
460,20.0
461,0.4704018
462,0.3112119
463,0.097611696
464,0.7984061
465,0.15915787
466,0.15915787
467,0.15915787
468,0.15915787
469,0.2712757
470,0.3112119
471,0.0
472,0.058875427
473,0.15915787
474,0.90500915
475,1.3133442
476,0.15915787
477,0.16836298
478,0.16434845
479,0.15915787
480,0.15915787
481,0.15915787
482,0.0
483,0.3112119
484,1.9390368
485,0.513075
486,0.0
487,0.0
488,0.15915787
489,4.269438
490,0.0
491,0.15915787
492,0.339307
493,0.15915787
494,0.06748614
495,0.13729832
496,0.097856075
497,0.15915787
498,5.6427155
499,0.15915787
500,0.15915787
501,0.30163908
502,0.36292824
503,0.15915787
504,0.4695203
505,0.76051056
506,0.5058032
507,0.008941114
508,0.244968
509,0.0
510,0.06905368
511,0.14642155
512,0.2456317
513,0.15915787
514,0.2020218
515,0.15915787
516,0.24243441
517,0.43192092
518,0.3540664
519,0.30407164
520,0.0
521,0.0
522,0.4327512
523,0.89073706
524,0.058875427
525,0.0
526,0.0
527,0.17916152
528,0.060880587
529,0.092765346
530,0.15915787
531,3.1475077
532,0.13978174
533,0.08753435
534,0.15915787
535,0.024939626
536,0.15915787
537,0.0
538,0.1226747
539,0.14123973
540,0.27040607
541,0.15915787
542,0.08732037
543,0.0
544,0.15212712
545,0.15915787
546,0.0049616545
547,0.21548373
548,0.0
549,0.2838029
550,0.15915787
551,0.31268486
552,0.20903668
553,0.0
554,0.24245492
555,0.34693405
556,0.0
557,0.06058131
558,0.15915787
559,0.009778351
560,0.22301748
561,0.0
562,0.0
563,0.15915787
564,0.15915787
565,0.0
566,0.021547616
567,0.15915787
568,0.0
569,0.17805368
570,0.15915787
571,0.15915787
572,0.6649381
573,0.24979538
574,0.15915787
575,0.15915787
576,0.0
577,0.15915787
578,0.15915787
579,0.09885377
580,0.15915787
581,0.15915787
582,0.15915787
583,0.15915787
584,0.39503357
585,0.0
586,0.15915787
587,0.19645217
588,1.6598597
589,0.0
590,0.31329602
591,0.035513386
592,2.2369816
593,0.0
594,0.0
595,0.67110777
596,0.022564292
597,0.15915787
598,0.139254
599,0.15915787
600,0.0
601,0.0
602,0.15915787
603,0.09206021
604,0.16519299
605,0.0
606,0.05453667
607,0.15915787
608,0.012210727
609,0.0
610,0.0
611,0.8196467
612,0.15915787
613,0.15915787
614,0.15915787
615,0.3900952
616,0.3112119
617,0.26307145
618,0.400328
619,0.097856075
620,0.52812755
621,0.15915787
622,0.15915787
623,0.0
624,0.3112119
625,0.3112119
626,0.6649381
627,0.15915787
628,0.0
629,0.058875427
630,0.022709072
631,0.15915787
632,0.058875427
633,0.15915787
634,0.35184208
635,0.0
636,0.15915787
637,0.13707796
638,0.37151614
639,0.0
640,0.7288084
641,0.40413174
642,0.0
643,0.15915787
644,0.018895
645,0.15915787
646,0.6649381
647,0.097856075
648,0.15915787
649,0.058875427
650,0.0781074
651,1.0989025
652,0.15915787
653,0.25461087
654,0.0
655,0.3112119
656,0.025398895
657,0.15915787
658,0.15915787
659,0.029907614
660,0.70768225
661,0.0
662,0.15915787
663,1.1609738
664,0.006591931
665,0.61145604
666,0.069946036
667,0.15915787
668,0.57851255
669,0.058875427
670,0.0
671,0.0
672,0.21412995
673,0.86355925
674,0.15915787
675,0.15915787
676,0.06077832
677,0.49233332
678,0.24243441
679,0.0
680,0.15915787
681,0.0
682,0.0
683,0.15915787
684,0.57851255
685,0.3112119
686,0.34693405
687,0.3112119
688,0.19773903
689,0.15915787
690,0.15915787
691,0.0
692,0.11486253
693,0.106002
694,0.15915787
695,0.8333986
696,0.15915787
697,0.15915787
698,0.15915787
699,0.15915787
700,1.3133442
701,0.15915787
702,0.9918215
703,0.9918215
704,0.15915787
705,0.15915787
706,0.098593175
707,0.15915787
708,0.12600338
709,2.9503667
710,0.028975368
711,0.075034186
712,0.15915787
713,0.0
714,0.24243441
715,0.15915787
716,0.35952148
717,0.19047773
718,0.15915787
719,0.15915787
720,0.15915787
721,0.3585272
722,0.1428991
723,1.5360496
724,0.1803363
725,0.400328
726,0.14769161
727,0.57851255
728,0.15915787
729,0.7972225
730,0.002761498
731,0.33769295
732,0.51662135
733,0.15915787
734,0.57851255
735,0.24243441
736,0.3112119
737,0.4651787
738,0.400328
739,0.0
740,0.24243441
741,0.09063074
742,0.15915787
743,0.3112119
744,0.5111743
745,0.400328
746,0.34693405
747,0.4481108
748,0.7079481
749,0.15915787
750,0.40072402
751,0.0
752,0.075034186
753,0.075016946
754,0.96169674
755,0.35952148
756,0.15915787
757,0.14762157
758,0.11637166
759,0.0
760,1.819252
761,0.0
762,0.02050358
763,1.7528256
764,0.075034186
765,0.097856075
766,0.24243441
767,0.04406117
768,0.17911774
769,0.0
770,0.15915787
771,0.15915787
772,0.24243441
773,0.15915787
774,0.15915787
775,0.15915787
776,0.3112119
777,0.3112119
778,0.15915787
779,0.3112119
780,0.15915787
781,0.90500915
782,0.61622703
783,0.3112119
784,0.15915787
785,0.90500915
786,1.5727264
787,0.9652611
788,0.15915787
789,0.3112119
790,0.15915787
791,0.15915787
792,0.15915787
793,3.0509536
794,0.15915787
795,0.15915787
796,0.15915787
797,0.3112119
798,0.15915787
799,0.8806287
800,0.3112119
801,0.120296896
802,0.15915787
803,0.15915787
804,0.19284725
805,0.15915787
806,0.31593013
807,0.035621718
808,0.1377202
809,0.15915787
810,0.0
811,0.28806174
812,0.1628944
813,0.097856075
814,0.0
815,0.006338328
816,0.41083083
817,0.15915787
818,0.15915787
819,0.0
820,0.03614658
821,0.12336388
822,0.19649991
823,0.15915787
824,0.3057098
825,0.2632273
826,0.058875427
827,0.15915787
828,0.0014723986
829,0.0
830,0.90500915
831,0.0
832,0.0
833,0.0
834,0.90500915
835,0.0
836,0.15915787
837,1.3359143
838,0.1096333
839,0.3261963
840,0.15915787
841,0.0
842,0.0
843,0.15915787
844,0.34693405
845,0.15915787
846,0.053233817
847,0.3112119
848,0.10398039
849,0.15919966
850,0.038214758
851,0.15915787
852,0.0157215
853,0.15915787
854,0.34693405
855,0.46394727
856,0.3112119
857,0.58589995
858,0.15915787
859,0.722607
860,0.0
861,0.15915787
862,0.24243441
863,0.3112119
864,0.29199466
865,0.25727433
866,0.009275794
867,0.0
868,0.84651697
869,0.0
870,0.8620713
871,0.06058131
872,0.12412527
873,0.0
874,0.25744084
875,1.3790951
876,0.0
877,0.11637166
878,0.0
879,0.400328
880,0.0
881,0.3112119
882,0.0
883,1.3133442
884,0.32923335
885,0.8456435
886,0.13082588
887,0.4445723
888,0.2719206
889,0.13746494
890,0.0
891,0.16313529
892,0.06123568
893,0.3691996
894,0.34693405
895,0.24243441
896,0.15915787
897,0.0
898,0.0
899,0.400328
900,0.0
901,1.9417179
902,0.097856075
903,0.15915787
904,0.30162975
905,0.23980013
906,1.2506499
907,0.12027365
908,0.0
909,0.15915787
910,0.39151177
911,0.0
912,0.9691522
913,0.79214644
914,0.15915787
915,0.06346935
916,0.0
917,0.4225876
918,0.0
919,0.33195674
920,0.15915787
921,0.4014351
922,0.097856075
923,0.0
924,0.0
925,0.0
926,0.029103428
927,0.0
928,0.23819977
929,0.29636917
930,0.15915787
931,0.15915787
932,0.23973128
933,0.04035479
934,0.15915787
935,0.24243441
936,0.3112119
937,0.5148593
938,0.102734774
939,0.021833926
940,0.058875427
941,0.0
942,0.15915787
943,0.4734651
944,0.06123568
945,0.15915787
946,0.29430005
947,0.19005033
948,0.3112119
949,0.0
950,0.24243441
951,0.15915787
952,0.17975467
953,0.15915787
954,0.0
955,0.3112119
956,0.0075974166
957,0.050726116
958,2.6532
959,0.15915787
960,0.15915787
961,0.0
962,0.0
963,0.058875427
964,0.058875427
965,0.15915787
966,0.0
967,0.15915787
968,0.17889476
969,0.0
970,0.15915787
971,0.1404061
972,0.07186626
973,0.0
974,0.0
975,0.0
976,0.31910175
977,0.58299935
978,0.17856625
979,1.0416471
980,0.0
981,0.34068662
982,0.53358245
983,0.015810251
984,0.15915787
985,0.9505521
986,0.0
987,0.0
988,0.18956873
989,0.15915787
990,0.15915787
991,0.5674716
992,0.15403178
993,0.90500915
994,0.68619657
995,0.0
996,0.15915787
997,0.20221582
998,0.56397843
999,0.0
1000,0.42734876
1001,0.0
1002,0.0
1003,0.15915787
1004,0.22298065
1005,0.0
1006,0.15915787
1007,0.3450118
1008,0.655753
1009,0.28417483
1010,0.26612958
1011,0.1628944
1012,2.2975793
1013,5.1908045
1014,0.15915787
1015,0.15915787
1016,0.15915787
1017,0.15915787
1018,0.16685429
1019,0.24243441
1020,0.15915787
1021,0.07394534
1022,0.0
1023,0.0
1024,0.27167046
1025,0.29966372
1026,0.3585272
1027,0.0
1028,0.15915787
1029,0.0
1030,0.0
1031,0.3112119
1032,0.30136845
1033,0.15915787
1034,0.34257388
1035,0.4293293
1036,0.04247886
1037,0.767709
1038,0.15915787
1039,0.0
1040,0.0
1041,0.15915787
1042,0.15915787
1043,0.68300474
1044,0.067466244
1045,0.24243441
1046,0.86803293
1047,0.24243441
1048,0.0
1049,0.15915787
1050,0.15915787
1051,0.15915787
1052,0.15915787
1053,0.15915787
1054,0.15915787
1055,0.0
1056,0.005593747
1057,0.15915787
1058,0.15915787
1059,0.089147896
1060,0.32442406
1061,0.15915787
1062,0.0
1063,0.0
1064,0.13334242
1065,0.0
1066,0.0
1067,0.4615477
1068,0.11982378
1069,0.3112119
1070,0.0
1071,0.030974537
1072,0.15915787
1073,0.24243441
1074,0.24243441
1075,0.24243441
1076,0.22830072
1077,0.15915787
1078,0.15915787
1079,0.005941868
1080,0.16891259
1081,0.15915787
1082,0.07574901
1083,0.0
1084,0.10514578
1085,0.041700155
1086,0.15915787
1087,0.0
1088,0.23973128
1089,0.7095008
1090,1.7528256
1091,0.15915787
1092,0.33514267
1093,0.0
1094,0.058875427
1095,0.04686463
1096,0.058875427
1097,0.024383307
1098,0.15915787
1099,0.013210431
1100,0.0
1101,0.24243441
1102,0.13173968
1103,0.757336
1104,0.47438154
1105,0.0
1106,0.15915787
1107,0.9327847
1108,0.12336388
1109,0.15915787
1110,0.0
1111,0.15915787
1112,0.20843622
1113,0.15915787
1114,0.0
1115,0.12883505
1116,0.058875427
1117,0.15915787
1118,0.0
1119,0.0
1120,0.06299502
1121,0.21130371
1122,0.04974395
1123,0.15915787
1124,0.053233817
1125,0.0
1126,0.34839478
1127,0.0
1128,0.0034113675
1129,0.2863072
1130,0.0
1131,0.15915787
1132,0.0
1133,0.0
1134,0.0
1135,0.095840245
1136,0.10167074
1137,1.5663867
1138,0.111756384
1139,0.0
1140,0.0
1141,0.09775719
1142,0.12431893
1143,0.0
1144,0.10658252
1145,0.440133
1146,0.0
1147,0.15915787
1148,0.15915787
1149,0.0
1150,0.053233817
1151,0.079933524
1152,0.15915787
1153,0.24506027
1154,0.5274675
1155,0.3112119
1156,0.0
1157,2.8126953
1158,1.6952709
1159,0.0
1160,0.0
1161,0.0
1162,0.3260825
1163,0.15915787
1164,0.0
1165,0.15915787
1166,0.15915787
1167,0.15915787
1168,0.15915787
1169,0.15915787
1170,0.3112119
1171,0.15915787
1172,0.15915787
1173,0.0
1174,0.15915787
1175,0.15915787
1176,0.15915787
1177,0.10147485
1178,0.0
1179,0.0
1180,0.26855007
1181,0.0
1182,0.058875427
1183,0.15915787
1184,0.0
1185,0.0
1186,0.15915787
1187,0.15915787
1188,0.0
1189,0.90500915
1190,0.0
1191,0.09206021
1192,0.15915787
1193,0.9104235
1194,0.0
1195,0.0
1196,0.053233817
1197,0.0
1198,0.15915787
1199,0.0
1200,0.0
1201,0.15915787
1202,0.0
1203,0.42343673
1204,0.15915787
1205,0.0
1206,0.29966372
1207,0.15915787
1208,0.21280378
1209,0.0
1210,0.25749946
1211,0.0
1212,5.529938
1213,0.42997417
1214,0.41215357
1215,0.0
1216,0.43285283
1217,0.0
1218,0.0
1219,0.0
1220,0.15915787
1221,0.15915787
1222,0.050423592
1223,0.07574901
1224,0.12500036
1225,0.15915787
1226,0.0
1227,0.15915787
1228,0.0
1229,0.0527772
1230,0.15915787
1231,0.6561074
1232,0.37503633
1233,0.234581
1234,0.29966372
1235,0.075034186
1236,0.084252745
1237,0.17990363
1238,0.15915787
1239,0.90500915
1240,0.0
1241,0.0
1242,0.0
1243,0.3112119
1244,0.058875427
1245,0.0
1246,1.0696542
1247,0.0
1248,0.4225047
1249,0.0
1250,0.0
1251,0.15915787
1252,0.0
1253,0.3112119
1254,0.535895
1255,0.0
1256,0.10351902
1257,0.0
1258,0.15915787
1259,0.15915787
1260,0.15915787
1261,0.0
1262,0.15915787
1263,0.0
1264,1.7646638
1265,0.0
1266,0.14536044
1267,0.13425645
1268,0.070205
1269,0.0010771751
1270,0.8476633
1271,0.29430005
1272,0.14968503
1273,0.2917854
1274,0.15915787
1275,0.0025560558
1276,0.7748624
1277,0.15915787
1278,0.15915787
1279,0.57851255
1280,0.0
1281,0.027004212
1282,0.0
1283,0.19056663
1284,0.99622774
1285,0.42912027
1286,0.10925558
1287,0.26409394
1288,0.0
1289,0.17990363
1290,0.0
1291,0.0
1292,0.066351265
1293,0.029928759
1294,0.5835922
1295,0.20448166
1296,0.0
1297,0.3112119
1298,0.71567607
1299,0.33379883
1300,0.33379883
1301,0.0
1302,0.0075645
1303,0.15915787
1304,0.757336
1305,0.3112119
1306,0.0
1307,0.0
1308,0.3112119
1309,0.15915787
1310,0.15915787
1311,0.0
1312,0.40515456
1313,0.06660153
1314,0.28169718
1315,0.15915787
1316,0.32836768
1317,0.12151921
1318,0.5207231
1319,0.0629136
1320,0.24243441
1321,0.058875427
1322,0.15915787
1323,0.26063946
1324,0.00251773
1325,0.2522814
1326,0.15915787
1327,0.15915787
1328,0.0
1329,0.0
1330,0.15915787
1331,0.080402434
1332,0.15915787
1333,1.6331947
1334,0.0
1335,0.1177685
1336,0.15915787
1337,0.25191632
1338,0.0
1339,0.0
1340,0.15915787
1341,0.15915787
1342,0.8894937
1343,0.050726116
1344,0.15915787
1345,0.17975467
1346,0.15915787
1347,0.06058131
1348,0.097856075
1349,0.31519765
1350,0.15915787
1351,0.24243441
1352,0.15915787
1353,0.06058131
1354,0.22331065
1355,0.3112119
1356,0.24243441
1357,0.30150408
1358,0.07376543
1359,0.91037
1360,0.57851255
1361,0.3112119
1362,0.16366461
1363,0.0
1364,0.0
1365,0.18967336
1366,0.10877386
1367,0.0
1368,0.0
1369,0.15915787
1370,0.15915787
1371,0.15915787
1372,0.09206021
1373,0.3112119
1374,0.15915787
1375,0.3112119
1376,0.8402169
1377,0.15915787
1378,0.0
1379,0.24243441
1380,0.10255337
1381,0.0
1382,0.07310322
1383,0.019011408
1384,0.13634965
1385,0.3112119
1386,0.30816314
1387,0.081521556
1388,0.0
1389,0.15915787
1390,0.0
1391,0.0
1392,0.017416894
1393,0.15915787
1394,0.15915787
1395,0.040667355
1396,0.15915787
1397,0.13763022
1398,0.0
1399,0.0
1400,0.15915787
1401,0.15915787
1402,0.058875427
1403,0.0
1404,0.15915787
1405,0.15915787
1406,0.1995931
1407,0.15915787
1408,0.0
1409,0.15915787
1410,0.24243441
1411,0.0
1412,0.19000784
1413,0.058875427
1414,0.09206021
1415,0.17806259
1416,0.0
1417,0.6058066
1418,0.01659605
1419,0.009257659
1420,0.15915787
1421,0.18699676
1422,0.08494787
1423,0.0
1424,0.0
1425,0.0
1426,0.15915787
1427,0.0
1428,0.043711066
1429,0.0026833266
1430,0.15915787
1431,0.039706632
1432,0.15915787
1433,0.0
1434,0.15915787
1435,0.11763102
1436,0.15915787
1437,0.15915787
1438,0.15915787
1439,0.15915787
1440,0.15915787
1441,0.15915787
1442,0.0
1443,0.0
1444,0.15915787
1445,0.03788604
1446,0.15915787
1447,0.15915787
1448,0.15915787
1449,0.24243441
1450,0.15915787
1451,0.0
1452,0.16823366
1453,0.058875427
1454,0.15915787
1455,0.15915787
1456,0.34712854
1457,0.15915787
1458,0.389567
1459,0.57851255
1460,0.0
1461,0.0
1462,0.30736664
1463,0.15915787
1464,0.0
1465,0.2162557
1466,0.3747029
1467,0.15915787
1468,0.24243441
1469,0.0
1470,0.008349568
1471,0.0
1472,0.3695275
1473,0.24243441
1474,0.19741735
1475,0.0
1476,0.058875427
1477,0.40028432
1478,0.15212712
1479,0.3112119
1480,0.043630525
1481,0.0
1482,0.400328
1483,0.15915787
1484,0.0
1485,0.14539692
1486,0.13632616
1487,0.05525294
1488,0.02454926
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.15915787
1494,0.3112119
1495,0.15212712
1496,0.0496013
1497,3.0786738
1498,0.0
1499,0.0
1500,0.09206021
1501,0.1325793
1502,0.3112119
1503,0.15915787
1504,0.024472237
1505,0.15915787
1506,0.29272324
1507,0.15915787
1508,0.0
1509,0.0
1510,0.11771637
1511,0.0
1512,0.15915787
1513,0.15915787
1514,0.3112119
1515,0.15915787
1516,0.15915787
1517,0.16080657
1518,0.33054444
1519,0.0
1520,0.15915787
1521,0.3112119
1522,0.22839761
1523,0.12161699
1524,0.3747029
1525,0.15915787
1526,0.0
1527,0.058875427
1528,0.0
1529,0.10541564
1530,0.038102657
1531,0.3112119
1532,0.36907354
1533,0.15915787
1534,0.15915787
1535,0.15915787
1536,0.4242902
1537,0.15915787
1538,0.3112119
1539,0.16114488
1540,0.15915787
1541,0.15915787
1542,0.15915787
1543,0.0
1544,0.053233817
1545,0.15915787
1546,0.15915787
1547,0.033928454
1548,0.8513634
1549,0.0
1550,0.15915787
1551,0.3112119
1552,0.15915787
1553,0.17975467
1554,0.15915787
1555,0.0
1556,0.24243441
1557,0.15915787
1558,0.3112119
1559,0.3315721
1560,0.058875427
1561,0.24243441
1562,0.15915787
1563,0.24243441
1564,0.15915787
1565,0.15915787
1566,0.0
1567,0.10101357
1568,0.15915787
1569,0.15915787
1570,0.15915787
1571,0.15915787
1572,0.15915787
1573,0.15915787
1574,0.17912927
1575,0.15915787
1576,0.15915787
1577,0.15915787
1578,0.0
1579,0.15915787
1580,0.15915787
1581,0.15915787
1582,0.38608965
1583,0.13096604
1584,0.0
1585,0.15915787
1586,0.15915787
1587,0.24243441
1588,0.15915787
1589,0.0
1590,0.095840245
1591,0.15915787
1592,0.15915787
1593,0.15212712
1594,0.15915787
1595,0.15915787
1596,0.15915787
1597,0.15915787
1598,0.15915787
1599,0.15915787
1600,0.15915787
1601,0.15915787
1602,0.097856075
1603,0.15915787
1604,0.15915787
1605,0.14968503
1606,0.15915787
1607,0.15915787
1608,0.3112119
1609,0.3112119
1610,0.15915787
1611,0.15915787
1612,0.15915787
1613,0.24938828
1614,0.15915787
1615,0.4481108
1616,0.15915787
1617,0.15915787
1618,0.048471183
1619,0.15915787
1620,0.22045708
1621,0.29047403
1622,0.15915787
1623,0.15915787
1624,0.15915787
1625,0.15915787
1626,0.15915787
1627,0.15748653
1628,0.0
1629,0.15915787
1630,0.15915787
1631,0.15915787
1632,0.15915787
1633,0.15915787
1634,0.15915787
1635,0.15915787
1636,0.15915787
1637,0.15915787
1638,0.0
1639,0.15915787
1640,0.0
1641,0.15915787
1642,0.15915787
1643,0.060880587
1644,0.33663645
1645,0.15915787
1646,0.058875427
1647,0.5556226
1648,0.15915787
1649,0.15915787
1650,0.15915787
1651,0.12714773
1652,0.15915787
1653,0.400328
1654,0.57851255
1655,0.009257659
1656,0.638201
1657,0.04843211
1658,0.15915787
1659,0.4860262
1660,0.15915787
1661,0.26803932
1662,0.15915787
1663,0.15915787
1664,0.88867545
1665,0.15915787
1666,0.0
1667,0.15915787
1668,0.24243441
1669,0.09887773
1670,0.0
1671,0.15915787
1672,0.50726235
1673,0.058875427
1674,0.15915787
1675,0.21709922
1676,0.15915787
1677,0.046441555
1678,0.0
1679,0.15915787
1680,0.0
1681,0.0
1682,0.0
1683,0.15915787
1684,0.15915787
1685,0.15915787
1686,0.15915787
1687,0.23778883
1688,0.070484966
1689,0.15915787
1690,0.21510684
1691,0.15915787
1692,0.15915787
1693,0.010430694
1694,0.0
1695,0.20798197
1696,0.15915787
1697,0.3112119
1698,0.0
1699,0.0
1700,0.0
1701,0.15915787
1702,0.25264177
1703,0.46899244
1704,0.15915787
1705,0.0
1706,0.15915787
1707,0.15915787
1708,0.15915787
1709,0.0
1710,0.15915787
1711,0.15915787
1712,0.15915787
1713,0.15915787
1714,0.06401658
1715,0.0
1716,0.085683
1717,0.15915787
1718,0.15915787
1719,0.15915787
1720,0.15915787
1721,0.0
1722,0.15915787
1723,0.23052368
1724,0.08483477
1725,0.15915787
1726,0.15915787
1727,0.15915787
1728,0.15915787
1729,0.15915787
1730,0.15915787
1731,0.15915787
1732,0.15915787
1733,0.15915787
1734,0.121323615
1735,0.15915787
1736,0.57851255
1737,0.120296896
1738,0.053233817
1739,0.15915787
1740,0.15915787
1741,0.29827532
1742,0.15915787
1743,0.15915787
1744,0.0
