ID,item_cnt_month
1105,0.42642343
1106,0.32206357
1107,0.38202003
1108,0.26535046
1109,0.32206357
1110,0.0
1111,0.32206357
1112,0.49366322
1113,0.32206357
1114,0.19915512
1115,0.19955575
1116,0.27419525
1117,0.32206357
1118,0.19644207
1119,0.04173887
1120,0.23636565
1121,0.19968146
1122,0.34016374
1123,0.32206357
1124,0.28147498
1125,0.20583233
1126,0.38405845
1127,0.19635963
1128,0.21748209
1129,0.25300282
1130,0.3165802
1131,0.32206357
1132,0.43727013
1133,0.19457966
1134,0.144804
1135,0.31547937
1136,0.48469636
1137,0.2073484
1138,0.52173406
1139,0.2567471
1140,0.8836948
1141,0.2272473
1142,0.05460017
1143,0.24101311
1144,0.14800191
1145,0.44406545
1146,0.75419223
1147,0.32206357
1148,0.32206357
1149,0.38501248
1150,0.28147498
1151,0.4348045
1152,0.32206357
1153,0.30781305
1154,0.9238778
1155,0.32206357
1156,0.107485935
1157,0.556561
1158,1.0300951
1159,0.0
1160,0.40588573
1161,1.2749212
1162,0.25701365
1163,0.32206357
1164,0.28948924
1165,0.32206357
1166,0.32206357
1167,0.32206357
1168,0.32206357
1169,0.32206357
1170,0.32206357
1171,0.32206357
1172,0.32206357
1173,0.110763855
1174,0.32206357
1175,0.32206357
1176,0.32206357
1177,0.34213582
1178,0.41044125
1179,0.29316613
1180,0.34903544
1181,0.20533994
1182,0.27419525
1183,0.32206357
1184,0.29688448
1185,0.38359693
1186,0.32206357
1187,0.32206357
1188,0.32157606
1189,0.32206357
1190,0.13580427
1191,0.31741628
1192,0.32206357
1193,0.36741793
1194,0.010620557
1195,0.5625353
1196,0.28147498
1197,0.23938793
1198,0.32206357
1199,0.50448865
1200,0.29634959
1201,0.32206357
1202,0.0
1203,0.6910345
1204,0.32206357
1205,0.3491652
1206,0.35039037
1207,0.32206357
1208,0.28164735
1209,0.16957897
1210,0.3088699
1211,0.19292963
1212,1.5656601
1213,1.0535821
1214,0.49002227
1215,0.31177738
1216,0.41279367
1217,0.19881773
1218,0.5521434
1219,0.3262237
1220,0.32206357
1221,0.32206357
1222,0.13445167
1223,0.2557888
1224,0.33434403
1225,0.32206357
1226,0.10547559
1227,0.32206357
1228,0.58127624
1229,0.37792102
1230,0.32206357
1231,0.62782675
1232,0.48305222
1233,0.35083464
1234,0.35039037
1235,0.6191951
1236,0.55334884
1237,0.3880761
1238,0.32206357
1239,0.32206357
1240,0.26930913
1241,0.026532864
1242,0.26143315
1243,0.32206357
1244,0.27419525
1245,0.24101311
1246,1.140272
1247,0.34137625
1248,0.1575033
1249,0.33005154
1250,0.21376744
1251,0.32206357
1252,0.0
1253,0.32206357
1254,0.27419525
1255,1.290885
1256,0.9232216
1257,0.3262237
1258,0.32206357
1259,0.32206357
1260,0.32206357
1261,0.38974407
1262,0.32206357
1263,0.40841198
1264,1.187902
1265,0.94500554
1266,0.15477955
1267,1.0657594
1268,0.20219663
1269,0.30047575
1270,0.29145733
1271,0.30857456
1272,0.25300282
1273,0.21776345
1274,0.32206357
1275,0.2929381
1276,0.5225152
1277,0.32206357
1278,0.32206357
1279,0.32206357
1280,0.21320322
1281,0.26452288
1282,0.4481839
1283,0.32235682
1284,0.262123
1285,0.7496637
1286,0.30538267
1287,1.0684793
1288,0.31935155
1289,0.3880761
1290,0.3880761
1291,0.6104547
1292,0.3304516
1293,0.42753285
1294,1.242313
1295,0.25836962
1296,0.62094337
1297,0.32206357
1298,1.7407396
1299,0.29451916
1300,0.29451916
1301,0.8624318
1302,0.18131071
1303,0.32206357
1304,0.63820463
1305,0.32206357
1306,0.20404342
1307,0.46987066
1308,0.32206357
1309,0.32206357
1310,0.32206357
1311,0.28523585
1312,0.8581156
1313,0.30251315
1314,0.48968357
1315,0.32206357
1316,0.24740294
1317,0.4310131
1318,0.6647527
1319,0.23858574
1320,0.38229734
1321,0.27419525
1322,0.32206357
1323,0.4366902
1324,0.061111443
1325,0.29399836
1326,0.32206357
1327,0.32206357
1328,0.30697805
1329,0.3262237
1330,0.32206357
1331,0.344267
1332,0.32206357
1333,1.5444444
1334,0.75991344
1335,0.2540197
1336,0.32206357
1337,0.41208354
1338,0.4043829
1339,0.36090586
1340,0.32206357
1341,0.32206357
1342,0.11084018
1343,0.33831882
1344,0.32206357
1345,0.26583087
1346,0.32206357
1347,0.46594724
1348,0.31228718
1349,0.8126871
1350,0.32206357
1351,0.38229734
1352,0.32206357
1353,0.46594724
1354,0.33108225
1355,0.32206357
1356,0.38229734
1357,0.3531095
1358,0.3189996
1359,0.5754714
1360,0.32206357
1361,0.32206357
1362,0.32012853
1363,0.33572838
1364,0.6687955
1365,0.22776869
1366,0.22666404
1367,0.3264522
1368,0.59302545
1369,0.32206357
1370,0.32206357
1371,0.32206357
1372,0.31741628
1373,0.32206357
1374,0.32206357
1375,0.32206357
1376,0.34193096
1377,0.32206357
1378,0.32551244
1379,0.38229734
1380,0.30599838
1381,0.20723751
1382,0.33127934
1383,0.7966425
1384,0.2373763
1385,0.32206357
1386,0.46893772
1387,0.11905209
1388,0.22587687
1389,0.32206357
1390,0.24347538
1391,0.38045603
1392,0.30845168
1393,0.32206357
1394,0.32206357
1395,0.12664816
1396,0.32206357
1397,0.46842256
1398,0.24597794
1399,0.25709954
1400,0.32206357
1401,0.32206357
1402,0.27419525
1403,1.0160049
1404,0.32206357
1405,0.32206357
1406,0.3185565
1407,0.32206357
1408,0.23342735
1409,0.32206357
1410,0.38229734
1411,0.31046516
1412,0.21210146
1413,0.27419525
1414,0.31741628
1415,0.11423827
1416,0.36004108
1417,0.55937314
1418,0.20849237
1419,0.3587452
1420,0.32206357
1421,0.9691943
1422,0.3301431
1423,0.15220588
1424,0.2782094
1425,0.24576512
1426,0.32206357
1427,0.24101311
1428,0.2692146
1429,0.20792061
1430,0.32206357
1431,0.35755748
1432,0.32206357
1433,0.42283982
1434,0.32206357
1435,0.22075483
1436,0.32206357
1437,0.32206357
1438,0.32206357
1439,0.32206357
1440,0.32206357
1441,0.32206357
1442,0.2972769
1443,0.3159297
1444,0.32206357
1445,0.20964083
1446,0.32206357
1447,0.32206357
1448,0.32206357
1449,0.38229734
1450,0.32206357
1451,0.3602197
1452,0.36292666
1453,0.27419525
1454,0.32206357
1455,0.32206357
1456,0.23449948
1457,0.32206357
1458,0.22659126
1459,0.32206357
1460,0.34695223
1461,0.37746
1462,0.51975733
1463,0.32206357
1464,0.29969776
1465,0.056826647
1466,0.31228718
1467,0.32206357
1468,0.38229734
1469,0.2742037
1470,0.2336072
1471,0.32180142
1472,0.35868314
1473,0.38229734
1474,0.32396808
1475,0.35427973
1476,0.27419525
1477,0.238642
1478,0.22659126
1479,0.32206357
1480,0.38122588
1481,0.12744218
1482,0.38229734
1483,0.32206357
1484,0.24943087
1485,0.33721578
1486,0.30391532
1487,0.28408378
1488,0.34699222
1489,0.46723768
1490,0.39482024
1491,0.36033404
1492,0.17896488
1493,0.32206357
1494,0.32206357
1495,0.22659126
1496,0.23489615
1497,0.31589037
1498,2.0081112
1499,0.24576512
1500,0.31741628
1501,0.28580785
1502,0.32206357
1503,0.32206357
1504,0.11608035
1505,0.32206357
1506,0.35060182
1507,0.32206357
1508,0.34816277
1509,0.688277
1510,0.28943142
1511,0.03335016
1512,0.32206357
1513,0.32206357
1514,0.32206357
1515,0.32206357
1516,0.32206357
1517,0.26606664
1518,0.46598482
1519,0.34781688
1520,0.32206357
1521,0.32206357
1522,0.27589878
1523,0.14699444
1524,0.31228718
1525,0.32206357
1526,0.1580859
1527,0.27419525
1528,0.20166248
1529,0.22153425
1530,0.007307913
1531,0.32206357
1532,0.39369053
1533,0.32206357
1534,0.32206357
1535,0.32206357
1536,0.57514536
1537,0.32206357
1538,0.32206357
1539,0.2782094
1540,0.32206357
1541,0.32206357
1542,0.32206357
1543,0.24924964
1544,0.28147498
1545,0.32206357
1546,0.32206357
1547,0.26944673
1548,0.34474233
1549,0.5278919
1550,0.32206357
1551,0.32206357
1552,0.32206357
1553,0.26583087
1554,0.32206357
1555,0.20229086
1556,0.38229734
1557,0.32206357
1558,0.32206357
1559,0.17456451
1560,0.27419525
1561,0.38229734
1562,0.32206357
1563,0.38229734
1564,0.32206357
1565,0.32206357
1566,0.62094337
1567,0.2932153
1568,0.32206357
1569,0.32206357
1570,0.32206357
1571,0.32206357
1572,0.32206357
1573,0.32206357
1574,0.25482494
1575,0.32206357
1576,0.32206357
1577,0.32206357
1578,0.26857087
1579,0.32206357
1580,0.32206357
1581,0.32206357
1582,0.66537297
1583,0.23566571
1584,0.62782675
1585,0.32206357
1586,0.32206357
1587,0.38229734
1588,0.32206357
1589,0.21611398
1590,0.31547937
1591,0.32206357
1592,0.32206357
1593,0.22659126
1594,0.32206357
1595,0.32206357
1596,0.32206357
1597,0.32206357
1598,0.32206357
1599,0.32206357
1600,0.32206357
1601,0.32206357
1602,0.31228718
1603,0.32206357
1604,0.32206357
1605,0.25300282
1606,0.32206357
1607,0.32206357
1608,0.32206357
1609,0.32206357
1610,0.32206357
1611,0.32206357
1612,0.32206357
1613,0.98101526
1614,0.32206357
1615,1.0566062
1616,0.32206357
1617,0.32206357
1618,1.1742339
1619,0.32206357
1620,0.27171358
1621,0.0
1622,0.32206357
1623,0.32206357
1624,0.32206357
1625,0.32206357
1626,0.32206357
1627,0.92289615
1628,0.24576512
1629,0.32206357
1630,0.32206357
1631,0.32206357
1632,0.32206357
1633,0.32206357
1634,0.32206357
1635,0.32206357
1636,0.32206357
1637,0.32206357
1638,0.29045063
1639,0.32206357
1640,0.3089871
1641,0.32206357
1642,0.32206357
1643,0.262123
1644,0.28009957
1645,0.32206357
1646,0.27419525
1647,0.54092044
1648,0.32206357
1649,0.32206357
1650,0.32206357
1651,0.37150425
1652,0.32206357
1653,0.38229734
1654,0.32206357
1655,0.3587452
1656,0.37024605
1657,0.5415496
1658,0.32206357
1659,0.26113424
1660,0.32206357
1661,0.07584252
1662,0.32206357
1663,0.32206357
1664,0.9385673
1665,0.32206357
1666,0.3089871
1667,0.32206357
1668,0.38229734
1669,0.27890703
1670,0.4215842
1671,0.32206357
1672,0.19968146
